Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
strahlende-sonne-handgefertigter-waeschekorb,Strahlende Sonne | Handgefertigter Wäschekorb,"<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""><strong>Suchst du einen Wäschekorb, der schön und praktisch zugleich ist?</strong></p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]"">Dieser gesteppte Wäschekorb bringt einen warmen, gemütlichen Akzent in deinen Alltag. Ob du das Schlafzimmer aufräumst oder das Badezimmer ordentlich hältst – dieser Korb macht alles mit, mit Charme und eingebautem Komfort.</p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""><strong>PRODUKTDETAILS</strong></p>
<p><strong>Hochwertiges Material:</strong> Gefertigt aus einer hochwertigen Baumwoll-Polyester-Mischung mit robusten Canvas-Griffen. Weich und dennoch formstabil – unempfindlich gegen Verschüttetes und für den täglichen Gebrauch gemacht.</p>
<p><strong>Freistehende Konstruktion:</strong> Behält seine Form und steht auch im leeren Zustand von allein aufrecht.</p>
<p><strong>Verfügbare Größen:</strong></p>
<p><strong>Klein</strong> (14"" x 18"" | ca. 36 x 46 cm) Perfekt für Badezimmer oder Kinderzimmer</p>
<p><strong>Mittel</strong> (16"" x 22"" | ca. 41 x 56 cm) Ideal für Schlafzimmer oder Waschküche</p>
<p><strong>Groß</strong> (20"" x 28"" | ca. 51 x 71 cm) Ideal für die Wäsche der ganzen Familie oder zur Aufbewahrung von Bettwäsche</p>
<p><strong>Pflegeleicht:</strong> Lässt sich einfach abwischen und bei Bedarf in der Maschine waschen. Leicht und faltbar für eine platzsparende Aufbewahrung.</p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]"">Alle Produkte werden mit Liebe auf Bestellung gefertigt. Bitte beachte: Leichte Abweichungen in Farbe, Muster und Maßen (1–3"" bzw. ca. 2,5–7,5 cm) sind aufgrund der handgefertigten Herstellung möglich.</p>",Emma Frankfurt,,Gesteppter Wäschekorb,"ARND036, Forest, Moon, Nocustom, Quilted Laundry Basket, Sun Glow, Sun Ray, Sun Rise, Sunnyglow, Sunset, Sunshine, Sunshine Daydream",true,Größe,Klein,,Design,Gesteppter Wäschekorb Frühlingswiese,,,,,QLB-M,0.0,,0,continue,manual,44.95,139.99,true,true,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/Spring_Meadow_Quilted_Laundry_Basket_NCU0PVL364_1ad7ec4c-35bf-49d6-b98c-a2358e89a374.png?v=1787061748,1,,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/Spring_Meadow_Quilted_Laundry_Basket_NCU0PVL364_1ad7ec4c-35bf-49d6-b98c-a2358e89a374.png?v=1787061748,kg,,,active
strahlende-sonne-handgefertigter-waeschekorb,,,,,,,,,Klein,,,Gesteppter Wäschekorb Wiesensonne,,,,,QLB-M,0.0,,0,continue,manual,44.95,139.99,true,true,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/Meadow_Sunburst_Quilted_Laundry_Basket_NCU0PVL366_9068b9c0-5c87-4090-867f-fd178d80ae65.png?v=1787061747,2,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/Meadow_Sunburst_Quilted_Laundry_Basket_NCU0PVL366_9068b9c0-5c87-4090-867f-fd178d80ae65.png?v=1787061747,kg,,,
strahlende-sonne-handgefertigter-waeschekorb,,,,,,,,,Klein,,,Gesteppter Wäschekorb Wiesenblüte,,,,,QLB-M,0.0,,0,continue,manual,44.95,139.99,true,true,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/Meadow_Bloom_Quilted_Laundry_Basket_NCU0PVL371_0b77db6e-7b01-46c9-8897-bc7fe4e21efe.png?v=1787061748,3,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/Meadow_Bloom_Quilted_Laundry_Basket_NCU0PVL371_0b77db6e-7b01-46c9-8897-bc7fe4e21efe.png?v=1787061748,kg,,,
strahlende-sonne-handgefertigter-waeschekorb,,,,,,,,,Klein,,,Gesteppter Wäschekorb Goldene Gipfel,,,,,QLB-M,0.0,,0,continue,manual,44.95,139.99,true,true,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/Golden_Peaks_Quilted_Laundry_Basket_NCU0PVL363_d9c41204-bbcd-48d9-bdda-d5fafc76726c.png?v=1787061748,4,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/Golden_Peaks_Quilted_Laundry_Basket_NCU0PVL363_d9c41204-bbcd-48d9-bdda-d5fafc76726c.png?v=1787061748,kg,,,
strahlende-sonne-handgefertigter-waeschekorb,,,,,,,,,Klein,,,Gesteppter Wäschekorb Sonnenglanz,,,,,QLB-M,0.0,,0,continue,manual,44.95,139.99,true,true,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/Sun_Glow_Quilted_Laundry_Basket_NCU0PVL372_3488b0bd-7481-4a58-a911-b2dc75dceaaa.png?v=1787061748,5,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/Sun_Glow_Quilted_Laundry_Basket_NCU0PVL372_3488b0bd-7481-4a58-a911-b2dc75dceaaa.png?v=1787061748,kg,,,
strahlende-sonne-handgefertigter-waeschekorb,,,,,,,,,Klein,,,Gesteppter Wäschekorb Wüstenmorgen,,,,,QLB-M,0.0,,0,continue,manual,44.95,139.99,true,true,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/Desert_Sunrise_Quilted_Laundry_Basket_NCU0PVL359_6362fcca-851d-4676-8591-91809ad9cd50.png?v=1787061748,6,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/Desert_Sunrise_Quilted_Laundry_Basket_NCU0PVL359_6362fcca-851d-4676-8591-91809ad9cd50.png?v=1787061748,kg,,,
strahlende-sonne-handgefertigter-waeschekorb,,,,,,,,,Klein,,,Gesteppter Wäschekorb Waldglanz,,,,,QLB-M,0.0,,0,continue,manual,44.95,139.99,true,true,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/Forest_Glow_Quilted_Laundry_Basket_NCU0PVL362_d9a8d4d4-d5de-457c-8ff1-81cb5dbc8972.png?v=1787061748,7,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/Forest_Glow_Quilted_Laundry_Basket_NCU0PVL362_d9a8d4d4-d5de-457c-8ff1-81cb5dbc8972.png?v=1787061748,kg,,,
strahlende-sonne-handgefertigter-waeschekorb,,,,,,,,,Mittel,,,Gesteppter Wäschekorb Frühlingswiese,,,,,QLB-L,0.0,,0,continue,manual,49.95,155.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/Spring_Meadow_Quilted_Laundry_Basket_NCU0PVL364_1ad7ec4c-35bf-49d6-b98c-a2358e89a374.png?v=1787061748,kg,,,
strahlende-sonne-handgefertigter-waeschekorb,,,,,,,,,Mittel,,,Gesteppter Wäschekorb Wiesensonne,,,,,QLB-L,0.0,,0,continue,manual,49.95,155.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/Meadow_Sunburst_Quilted_Laundry_Basket_NCU0PVL366_9068b9c0-5c87-4090-867f-fd178d80ae65.png?v=1787061747,kg,,,
strahlende-sonne-handgefertigter-waeschekorb,,,,,,,,,Mittel,,,Gesteppter Wäschekorb Wiesenblüte,,,,,QLB-L,0.0,,0,continue,manual,49.95,155.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/Meadow_Bloom_Quilted_Laundry_Basket_NCU0PVL371_0b77db6e-7b01-46c9-8897-bc7fe4e21efe.png?v=1787061748,kg,,,
strahlende-sonne-handgefertigter-waeschekorb,,,,,,,,,Mittel,,,Gesteppter Wäschekorb Goldene Gipfel,,,,,QLB-L,0.0,,0,continue,manual,49.95,155.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/Golden_Peaks_Quilted_Laundry_Basket_NCU0PVL363_d9c41204-bbcd-48d9-bdda-d5fafc76726c.png?v=1787061748,kg,,,
strahlende-sonne-handgefertigter-waeschekorb,,,,,,,,,Mittel,,,Gesteppter Wäschekorb Sonnenglanz,,,,,QLB-L,0.0,,0,continue,manual,49.95,155.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/Sun_Glow_Quilted_Laundry_Basket_NCU0PVL372_3488b0bd-7481-4a58-a911-b2dc75dceaaa.png?v=1787061748,kg,,,
strahlende-sonne-handgefertigter-waeschekorb,,,,,,,,,Mittel,,,Gesteppter Wäschekorb Wüstenmorgen,,,,,QLB-L,0.0,,0,continue,manual,49.95,155.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/Desert_Sunrise_Quilted_Laundry_Basket_NCU0PVL359_6362fcca-851d-4676-8591-91809ad9cd50.png?v=1787061748,kg,,,
strahlende-sonne-handgefertigter-waeschekorb,,,,,,,,,Mittel,,,Gesteppter Wäschekorb Waldglanz,,,,,QLB-L,0.0,,0,continue,manual,49.95,155.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/Forest_Glow_Quilted_Laundry_Basket_NCU0PVL362_d9a8d4d4-d5de-457c-8ff1-81cb5dbc8972.png?v=1787061748,kg,,,
strahlende-sonne-handgefertigter-waeschekorb,,,,,,,,,Groß,,,Gesteppter Wäschekorb Frühlingswiese,,,,,QLB-XL,0.0,,0,continue,manual,54.95,169.99,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/Spring_Meadow_Quilted_Laundry_Basket_NCU0PVL364_1ad7ec4c-35bf-49d6-b98c-a2358e89a374.png?v=1787061748,kg,,,
strahlende-sonne-handgefertigter-waeschekorb,,,,,,,,,Groß,,,Gesteppter Wäschekorb Wiesensonne,,,,,QLB-XL,0.0,,0,continue,manual,54.95,169.99,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/Meadow_Sunburst_Quilted_Laundry_Basket_NCU0PVL366_9068b9c0-5c87-4090-867f-fd178d80ae65.png?v=1787061747,kg,,,
strahlende-sonne-handgefertigter-waeschekorb,,,,,,,,,Groß,,,Gesteppter Wäschekorb Wiesenblüte,,,,,QLB-XL,0.0,,0,continue,manual,54.95,169.99,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/Meadow_Bloom_Quilted_Laundry_Basket_NCU0PVL371_0b77db6e-7b01-46c9-8897-bc7fe4e21efe.png?v=1787061748,kg,,,
strahlende-sonne-handgefertigter-waeschekorb,,,,,,,,,Groß,,,Gesteppter Wäschekorb Goldene Gipfel,,,,,QLB-XL,0.0,,0,continue,manual,54.95,169.99,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/Golden_Peaks_Quilted_Laundry_Basket_NCU0PVL363_d9c41204-bbcd-48d9-bdda-d5fafc76726c.png?v=1787061748,kg,,,
strahlende-sonne-handgefertigter-waeschekorb,,,,,,,,,Groß,,,Gesteppter Wäschekorb Sonnenglanz,,,,,QLB-XL,0.0,,0,continue,manual,54.95,169.99,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/Sun_Glow_Quilted_Laundry_Basket_NCU0PVL372_3488b0bd-7481-4a58-a911-b2dc75dceaaa.png?v=1787061748,kg,,,
strahlende-sonne-handgefertigter-waeschekorb,,,,,,,,,Groß,,,Gesteppter Wäschekorb Wüstenmorgen,,,,,QLB-XL,0.0,,0,continue,manual,54.95,169.99,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/Desert_Sunrise_Quilted_Laundry_Basket_NCU0PVL359_6362fcca-851d-4676-8591-91809ad9cd50.png?v=1787061748,kg,,,
strahlende-sonne-handgefertigter-waeschekorb,,,,,,,,,Groß,,,Gesteppter Wäschekorb Waldglanz,,,,,QLB-XL,0.0,,0,continue,manual,54.95,169.99,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/Forest_Glow_Quilted_Laundry_Basket_NCU0PVL362_d9a8d4d4-d5de-457c-8ff1-81cb5dbc8972.png?v=1787061748,kg,,,
schlaue-katze-handgefertigter-waeschekorb,Schlaue Katze | Handgefertigter Wäschekorb,"<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""><strong>Suchst du einen Wäschekorb, der schön und praktisch zugleich ist?</strong></p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]"">Dieser gesteppte Wäschekorb bringt einen warmen, gemütlichen Akzent in deinen Alltag. Ob du das Schlafzimmer aufräumst oder das Badezimmer ordentlich hältst – dieser Korb macht alles mit, mit Charme und eingebautem Komfort.</p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""><strong>PRODUKTDETAILS</strong></p>
<p><strong>Hochwertiges Material:</strong> Gefertigt aus einer hochwertigen Baumwoll-Polyester-Mischung mit robusten Canvas-Griffen. Weich und dennoch formstabil – unempfindlich gegen Verschüttetes und für den täglichen Gebrauch gemacht.</p>
<p><strong>Freistehende Konstruktion:</strong> Behält seine Form und steht auch im leeren Zustand von allein aufrecht.</p>
<p><strong>Verfügbare Größen:</strong></p>
<p><strong>Klein</strong> (14"" x 18"" | ca. 36 x 46 cm) Perfekt für Badezimmer oder Kinderzimmer</p>
<p><strong>Mittel</strong> (16"" x 22"" | ca. 41 x 56 cm) Ideal für Schlafzimmer oder Waschküche</p>
<p><strong>Groß</strong> (20"" x 28"" | ca. 51 x 71 cm) Ideal für die Wäsche der ganzen Familie oder zur Aufbewahrung von Bettwäsche</p>
<p><strong>Pflegeleicht:</strong> Lässt sich einfach abwischen und bei Bedarf in der Maschine waschen. Leicht und faltbar für eine platzsparende Aufbewahrung.</p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]"">Alle Produkte werden mit Liebe auf Bestellung gefertigt. Bitte beachte: Leichte Abweichungen in Farbe, Muster und Maßen (1–3"" bzw. ca. 2,5–7,5 cm) sind aufgrund der handgefertigten Herstellung möglich.</p>",Emma Frankfurt,,Gesteppter Wäschekorb,"Animal, arnd108, Cat, Nocustom, Quilted Laundry Basket",true,Größe,Klein,,,,,,,,QLB-M,0.0,,0,continue,manual,44.95,139.99,true,true,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/Clever_Cat_Quilted_Laundry_Basket_NCU0DDK610_c0823e9c-7817-446c-bf23-ee4ab2709607.png?v=1787061747,1,,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/Clever_Cat_Quilted_Laundry_Basket_NCU0DDK610_c0823e9c-7817-446c-bf23-ee4ab2709607.png?v=1787061747,kg,,,active
schlaue-katze-handgefertigter-waeschekorb,,,,,,,,,Mittel,,,,,,,,QLB-L,0.0,,0,continue,manual,49.95,155.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/Clever_Cat_Quilted_Laundry_Basket_NCU0DDK610_c0823e9c-7817-446c-bf23-ee4ab2709607.png?v=1787061747,kg,,,
schlaue-katze-handgefertigter-waeschekorb,,,,,,,,,Groß,,,,,,,,QLB-XL,0.0,,0,continue,manual,54.95,169.99,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/Clever_Cat_Quilted_Laundry_Basket_NCU0DDK610_c0823e9c-7817-446c-bf23-ee4ab2709607.png?v=1787061747,kg,,,
sanfte-meeresgischt-handgefertigter-waeschekorb,Sanfte Meeresgischt | Handgefertigter Wäschekorb,"<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""><strong>Suchst du einen Wäschekorb, der schön und praktisch zugleich ist?</strong></p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]"">Dieser gesteppte Wäschekorb bringt einen warmen, gemütlichen Akzent in deinen Alltag. Ob du das Schlafzimmer aufräumst oder das Badezimmer ordentlich hältst – dieser Korb macht alles mit, mit Charme und eingebautem Komfort.</p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""><strong>PRODUKTDETAILS</strong></p>
<p><strong>Hochwertiges Material:</strong> Gefertigt aus einer hochwertigen Baumwoll-Polyester-Mischung mit robusten Canvas-Griffen. Weich und dennoch formstabil – unempfindlich gegen Verschüttetes und für den täglichen Gebrauch gemacht.</p>
<p><strong>Freistehende Konstruktion:</strong> Behält seine Form und steht auch im leeren Zustand von allein aufrecht.</p>
<p><strong>Verfügbare Größen:</strong></p>
<p><strong>Klein</strong> (14"" x 18"" | ca. 36 x 46 cm) Perfekt für Badezimmer oder Kinderzimmer</p>
<p><strong>Mittel</strong> (16"" x 22"" | ca. 41 x 56 cm) Ideal für Schlafzimmer oder Waschküche</p>
<p><strong>Groß</strong> (20"" x 28"" | ca. 51 x 71 cm) Ideal für die Wäsche der ganzen Familie oder zur Aufbewahrung von Bettwäsche</p>
<p><strong>Pflegeleicht:</strong> Lässt sich einfach abwischen und bei Bedarf in der Maschine waschen. Leicht und faltbar für eine platzsparende Aufbewahrung.</p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]"">Alle Produkte werden mit Liebe auf Bestellung gefertigt. Bitte beachte: Leichte Abweichungen in Farbe, Muster und Maßen (1–3"" bzw. ca. 2,5–7,5 cm) sind aufgrund der handgefertigten Herstellung möglich.</p>",Emma Frankfurt,,Gesteppter Wäschekorb,"Anchor, ARND098, Beach, Lighthouse, Nocustom, Ocean, Quilted Laundry Basket, Seashell",true,Größe,Klein,,,,,,,,QLB-M,0.0,,0,continue,manual,44.95,139.99,true,true,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/Gentle_Sea_Foam_Quilted_Laundry_Basket_NCU0NNT1279_2800679a-a54f-4de8-af84-0607b01b9626.jpg?v=1787061746,1,,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/Gentle_Sea_Foam_Quilted_Laundry_Basket_NCU0NNT1279_2800679a-a54f-4de8-af84-0607b01b9626.jpg?v=1787061746,kg,,,active
sanfte-meeresgischt-handgefertigter-waeschekorb,,,,,,,,,Mittel,,,,,,,,QLB-L,0.0,,0,continue,manual,49.95,155.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/Gentle_Sea_Foam_Quilted_Laundry_Basket_NCU0NNT1279_2800679a-a54f-4de8-af84-0607b01b9626.jpg?v=1787061746,kg,,,
sanfte-meeresgischt-handgefertigter-waeschekorb,,,,,,,,,Groß,,,,,,,,QLB-XL,0.0,,0,continue,manual,54.95,169.99,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/Gentle_Sea_Foam_Quilted_Laundry_Basket_NCU0NNT1279_2800679a-a54f-4de8-af84-0607b01b9626.jpg?v=1787061746,kg,,,
wiesen-sonnenstrahl-handgefertigter-waeschekorb,Wiesen-Sonnenstrahl | Handgefertigter Wäschekorb,"<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""><strong>Suchst du einen Wäschekorb, der schön und praktisch zugleich ist?</strong></p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]"">Dieser gesteppte Wäschekorb bringt einen warmen, gemütlichen Akzent in deinen Alltag. Ob du das Schlafzimmer aufräumst oder das Badezimmer ordentlich hältst – dieser Korb macht alles mit, mit Charme und eingebautem Komfort.</p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""><strong>PRODUKTDETAILS</strong></p>
<p><strong>Hochwertiges Material:</strong> Gefertigt aus einer hochwertigen Baumwoll-Polyester-Mischung mit robusten Canvas-Griffen. Weich und dennoch formstabil – unempfindlich gegen Verschüttetes und für den täglichen Gebrauch gemacht.</p>
<p><strong>Freistehende Konstruktion:</strong> Behält seine Form und steht auch im leeren Zustand von allein aufrecht.</p>
<p><strong>Verfügbare Größen:</strong></p>
<p><strong>Klein</strong> (14"" x 18"" | ca. 36 x 46 cm) Perfekt für Badezimmer oder Kinderzimmer</p>
<p><strong>Mittel</strong> (16"" x 22"" | ca. 41 x 56 cm) Ideal für Schlafzimmer oder Waschküche</p>
<p><strong>Groß</strong> (20"" x 28"" | ca. 51 x 71 cm) Ideal für die Wäsche der ganzen Familie oder zur Aufbewahrung von Bettwäsche</p>
<p><strong>Pflegeleicht:</strong> Lässt sich einfach abwischen und bei Bedarf in der Maschine waschen. Leicht und faltbar für eine platzsparende Aufbewahrung.</p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]"">Alle Produkte werden mit Liebe auf Bestellung gefertigt. Bitte beachte: Leichte Abweichungen in Farbe, Muster und Maßen (1–3"" bzw. ca. 2,5–7,5 cm) sind aufgrund der handgefertigten Herstellung möglich.</p>",Emma Frankfurt,,Gesteppter Wäschekorb,"ARND036, Forest, Moon, Nocustom, Quilted Laundry Basket, Sun Glow, Sun Ray, Sun Rise, Sunnyglow, Sunset, Sunshine, Sunshine Daydream",true,Größe,Klein,,,,,,,,QLB-M,0.0,,0,continue,manual,44.95,139.99,true,true,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/Meadow_Sunburst_Quilted_Laundry_Basket_NCU0PVL366_3a74266a-c104-41d5-b14a-bea4d9446279.png?v=1787061748,1,,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/Meadow_Sunburst_Quilted_Laundry_Basket_NCU0PVL366_3a74266a-c104-41d5-b14a-bea4d9446279.png?v=1787061748,kg,,,active
wiesen-sonnenstrahl-handgefertigter-waeschekorb,,,,,,,,,Mittel,,,,,,,,QLB-L,0.0,,0,continue,manual,49.95,155.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/Meadow_Sunburst_Quilted_Laundry_Basket_NCU0PVL366_3a74266a-c104-41d5-b14a-bea4d9446279.png?v=1787061748,kg,,,
wiesen-sonnenstrahl-handgefertigter-waeschekorb,,,,,,,,,Groß,,,,,,,,QLB-XL,0.0,,0,continue,manual,54.95,169.99,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/Meadow_Sunburst_Quilted_Laundry_Basket_NCU0PVL366_3a74266a-c104-41d5-b14a-bea4d9446279.png?v=1787061748,kg,,,
dackelparade-handgefertigter-waeschekorb,Dackelparade | Handgefertigter Wäschekorb,"<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""><strong>Suchst du einen Wäschekorb, der schön und praktisch zugleich ist?</strong></p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]"">Dieser gesteppte Wäschekorb bringt einen warmen, gemütlichen Akzent in deinen Alltag. Ob du das Schlafzimmer aufräumst oder das Badezimmer ordentlich hältst – dieser Korb macht alles mit, mit Charme und eingebautem Komfort.</p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""><strong>PRODUKTDETAILS</strong></p>
<p><strong>Hochwertiges Material:</strong> Gefertigt aus einer hochwertigen Baumwoll-Polyester-Mischung mit robusten Canvas-Griffen. Weich und dennoch formstabil – unempfindlich gegen Verschüttetes und für den täglichen Gebrauch gemacht.</p>
<p><strong>Freistehende Konstruktion:</strong> Behält seine Form und steht auch im leeren Zustand von allein aufrecht.</p>
<p><strong>Verfügbare Größen:</strong></p>
<p><strong>Klein</strong> (14"" x 18"" | ca. 36 x 46 cm) Perfekt für Badezimmer oder Kinderzimmer</p>
<p><strong>Mittel</strong> (16"" x 22"" | ca. 41 x 56 cm) Ideal für Schlafzimmer oder Waschküche</p>
<p><strong>Groß</strong> (20"" x 28"" | ca. 51 x 71 cm) Ideal für die Wäsche der ganzen Familie oder zur Aufbewahrung von Bettwäsche</p>
<p><strong>Pflegeleicht:</strong> Lässt sich einfach abwischen und bei Bedarf in der Maschine waschen. Leicht und faltbar für eine platzsparende Aufbewahrung.</p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]"">Alle Produkte werden mit Liebe auf Bestellung gefertigt. Bitte beachte: Leichte Abweichungen in Farbe, Muster und Maßen (1–3"" bzw. ca. 2,5–7,5 cm) sind aufgrund der handgefertigten Herstellung möglich.</p>",Emma Frankfurt,,Gesteppter Wäschekorb,"Animal, ARND107, Dachshund, Dog, Household Pets, Nocustom, Pet, Quilted Laundry Basket",true,Größe,Klein,,,,,,,,QLB-M,0.0,,0,continue,manual,44.95,139.99,true,true,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/Dachshund_Parade_Quilted_Laundry_Basket_NCU0DV1632_3ce05267-537b-4da2-aba6-68ff5d75a1f4.jpg?v=1787061747,1,,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/Dachshund_Parade_Quilted_Laundry_Basket_NCU0DV1632_3ce05267-537b-4da2-aba6-68ff5d75a1f4.jpg?v=1787061747,kg,,,active
dackelparade-handgefertigter-waeschekorb,,,,,,,,,Mittel,,,,,,,,QLB-L,0.0,,0,continue,manual,49.95,155.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/Dachshund_Parade_Quilted_Laundry_Basket_NCU0DV1632_3ce05267-537b-4da2-aba6-68ff5d75a1f4.jpg?v=1787061747,kg,,,
dackelparade-handgefertigter-waeschekorb,,,,,,,,,Groß,,,,,,,,QLB-XL,0.0,,0,continue,manual,54.95,169.99,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/Dachshund_Parade_Quilted_Laundry_Basket_NCU0DV1632_3ce05267-537b-4da2-aba6-68ff5d75a1f4.jpg?v=1787061747,kg,,,
